517|Staraptor|Jolly|King's Rock|Endeavor|Aerial Ace|Endure|Quick Attack|Atk/Spe
653|Staraptor|Adamant|Muscle Band|Brave Bird|Return|Steel Wing|Pursuit|Atk/Spe
789|Staraptor|Adamant|Choice Band|Brave Bird|Giga Impact|Close Combat|U-turn|Atk/Spe
90|Staravia|Adamant|Sharp Beak|Endeavor|Wing Attack|Quick Attack|Whirlwind|Atk/Spe
17|Starly|Adamant|Sharp Beak|Wing Attack|Quick Attack|Endeavor|Growl|Atk/Spe
450|Starmie|Timid|Lum Berry|Surf|Psychic|Confuse Ray|Thunder Wave|SpA/Spe
586|Starmie|Timid|Wide Lens|Hydro Pump|Blizzard|Thunder|Recover|SpA/Spe
722|Starmie|Modest|Wise Glasses|Surf|Psychic|Power Gem|Signal Beam|SpA/Spe
858|Starmie|Modest|Expert Belt|Surf|Psychic|Thunderbolt|Ice Beam|SpA/Spe
85|Staryu|Timid|Cheri Berry|BubbleBeam|Twister|Swift|Light Screen|SpA/Spe
439|Steelix|Impish|Passho Berry|Earthquake|Iron Head|Crunch|Sandstorm|Atk/Def
575|Steelix|Adamant|Shuca Berry|Earthquake|Fire Fang|Thunder Fang|Ice Fang|Atk/Def
711|Steelix|Relaxed|Iron Ball|Gyro Ball|Payback|Swagger|Curse|Atk/Def
847|Steelix|Brave|Quick Claw|Gyro Ball|Earthquake|Stone Edge|Explosion|Atk/Def
67|Stunky|Adamant|BlackGlasses|Pursuit|Toxic|Slash|SmokeScreen|Atk/Spe
163|Sudowoodo|Impish|Hard Stone|Rock Slide|Faint Attack|Sandstorm|Block|Atk/Def
263|Sudowoodo|Adamant|Life Orb|Stone Edge|Earthquake|Mimic|Selfdestruct|Atk/Def
900|Suicune|Calm|Focus Sash|Surf|Icy Wind|Ominous Wind|Mirror Coat|SpA/SpD
914|Suicune|Jolly|King's Rock|Waterfall|Ice Fang|Iron Head|Bite|Atk/Spe
928|Suicune|Bold|Lum Berry|Hydro Pump|Blizzard|Shadow Ball|Hail|Def/SpA
942|Suicune|Modest|Wacan Berry|Surf|Ice Beam|Extrasensory|Calm Mind|HP/SpA
184|Sunflora|Calm|Persim Berry|Mega Drain|Ingrain|Leech Seed|Light Screen|SpA/SpD
284|Sunflora|Modest|Sitrus Berry|Giga Drain|Sludge Bomb|GrassWhistle|Double Team|HP/SpA
49|Swablu|Modest|Mental Herb|Air Cutter|Swift|Mirror Move|Attract|SpA/SpD
231|Swalot|Modest|Lax Incense|Sludge|Stockpile|Swallow|Spit Up|HP/Def/SpD
331|Swalot|Modest|Black Sludge|Sludge Bomb|Shadow Ball|Giga Drain|Yawn|HP/SpA
359|Swampert|Adamant|Shell Bell|Waterfall|Earthquake|Ice Punch|Protect|HP/Atk
495|Swampert|Adamant|Lum Berry|Aqua Tail|Earthquake|Hammer Arm|Curse|HP/Atk
631|Swampert|Modest|Expert Belt|Muddy Water|Earth Power|Ice Beam|Counter|HP/SpA
767|Swampert|Adamant|Rindo Berry|Earthquake|Aqua Tail|Avalanche|Mirror Coat|HP/Atk
189|Swellow|Jolly|King's Rock|Pluck|Quick Attack|Focus Energy|Growl|Atk/Spe
289|Swellow|Adamant|Toxic Orb|Facade|Aerial Ace|Growl|U-turn|Atk/Spe
192|Tangela|Bold|Pecha Berry|Mega Drain|AncientPower|Toxic|Bind|Def/SpA
292|Tangela|Bold|Pecha Berry|Giga Drain|Sludge Bomb|Wring Out|Ingrain|Def/SpA
470|Tangrowth|Modest|Coba Berry|Energy Ball|Sludge Bomb|Focus Blast|Sleep Powder|Def/SpA
606|Tangrowth|Bold|Big Root|Giga Drain|Leech Seed|Toxic|Double Team|HP/Def/SpA
742|Tangrowth|Modest|Heat Rock|SolarBeam|Wring Out|Synthesis|Sunny Day|Def/SpA
878|Tangrowth|Adamant|Lax Incense|Power Whip|Earthquake|Aerial Ace|Brick Break|Atk/Def
400|Tauros|Jolly|Persim Berry|Thrash|Zen Headbutt|Pursuit|Scary Face|Atk/Spe
536|Tauros|Adamant|Life Orb|Facade|Earthquake|Rock Slide|Payback|Atk/Spe
672|Tauros|Jolly|Lum Berry|Giga Impact|Earthquake|Outrage|Iron Tail|Atk/Spe
808|Tauros|Adamant|Choice Band|Return|Earthquake|Stone Edge|Zen Headbutt|Atk/Spe
70|Teddiursa|Impish|Chesto Berry|Secret Power|Faint Attack|Attract|Rest|HP/Atk
82|Tentacool|Modest|Cheri Berry|BubbleBeam|Acid|Supersonic|Barrier|SpA/SpD
442|Tentacruel|Timid|Wacan Berry|Surf|Sludge Bomb|Icy Wind|Barrier|SpA/Spe
578|Tentacruel|Calm|Black Sludge|Toxic|Giga Drain|Attract|Confuse Ray|HP/SpD
714|Tentacruel|Modest|Focus Sash|Surf|Sludge Bomb|Giga Drain|Mirror Coat|SpA/SpD
850|Tentacruel|Timid|Scope Lens|Hydro Pump|Sludge Bomb|Ice Beam|Wring Out|SpA/Spe
479|Togekiss|Adamant|Power Herb|Sky Attack|ExtremeSpeed|Drain Punch|Roost|Atk/SpD
615|Togekiss|Modest|Scope Lens|Air Slash|Ominous Wind|Silver Wind|AncientPower|HP/SpA
751|Togekiss|Modest|Wise Glasses|Air Slash|Heat Wave|Signal Beam|Magical Leaf|SpA/Spe
887|Togekiss|Modest|Expert Belt|Hyper Beam|Air Slash|Aura Sphere|Psychic|SpA/Spe
143|Togetic|Calm|Chesto Berry|Air Cutter|Swift|Magical Leaf|Wish|SpA/SpD
8|Torchic|Hardy|Charcoal|Ember|Mirror Move|Mud-Slap|Double Team|Atk/SpA
235|Torkoal|Bold|Petaya Berry|Ember|Mud-Slap|Smog|Amnesia|Def/SpA
335|Torkoal|Bold|Quick Claw|Heat Wave|SolarBeam|Earth Power|Sunny Day|Def/SpA
360|Torterra|Adamant|Yache Berry|Earthquake|Grass Knot|Rock Slide|Curse|HP/Atk
496|Torterra|Sassy|Leftovers|Giga Drain|Leech Seed|Synthesis|Amnesia|HP/Def/SpD
632|Torterra|Modest|Lax Incense|Frenzy Plant|Earth Power|Hyper Beam|Leech Seed|Def/SpA
768|Torterra|Adamant|Quick Claw|Wood Hammer|Earthquake|Stone Edge|Crunch|HP/Atk
6|Totodile|Adamant|Razor Claw|Dive|Slash|Screech|Scary Face|Atk/Def
405|Toxicroak|Adamant|Black Sludge|Poison Jab|Brick Break|X-Scissor|Knock Off|Atk/Spe
541|Toxicroak|Adamant|Wide Lens|DynamicPunch|Poison Jab|ThunderPunch|Ice Punch|Atk/Spe
677|Toxicroak|Modest|Wise Glasses|Sludge Bomb|Focus Blast|Shadow Ball|Dark Pulse|SpA/Spe
813|Toxicroak|Adamant|Razor Claw|Gunk Shot|Cross Chop|Earthquake|Stone Edge|Atk/Spe
7|Treecko|Timid|Miracle Seed|Mega Drain|Swift|Flash|Double Team|SpA/Spe
226|Tropius|Adamant|Lansat Berry|Razor Leaf|Aerial Ace|Leech Seed|Captivate|HP/Atk
326|Tropius|Modest|Occa Berry|Giga Drain|Air Slash|Synthesis|Sunny Day|HP/SpA
10|Turtwig|Adamant|Occa Berry|Razor Leaf|Bite|Tickle|Withdraw|HP/Atk
355|Typhlosion|Adamant|Scope Lens|Fire Punch|ThunderPunch|Shadow Claw|Quick Attack|Atk/Spe
491|Typhlosion|Serious|Salac Berry|Blast Burn|Earthquake|Reversal|Endure|Atk/SpA
627|Typhlosion|Adamant|Shuca Berry|Flare Blitz|Earthquake|Shadow Claw|Aerial Ace|Atk/Spe
763|Typhlosion|Modest|White Herb|Overheat|SolarBeam|Focus Blast|Sunny Day|SpA/Spe
482|Tyranitar|Brave|Focus Band|Rock Slide|Payback|Avalanche|Curse|Atk/SpD
618|Tyranitar|Jolly|Choice Scarf|Fire Punch|ThunderPunch|Ice Punch|Aerial Ace|Atk/Spe
754|Tyranitar|Adamant|White Herb|Superpower|Dragon Claw|Shadow Claw|Aqua Tail|Atk/Def
890|Tyranitar|Adamant|Chople Berry|Stone Edge|Crunch|Earthquake|Dragon Dance|HP/Atk
456|Umbreon|Careful|Leftovers|Payback|Confuse Ray|Curse|Baton Pass|Def/SpD
592|Umbreon|Impish|Leftovers|Toxic|Mean Look|Double Team|Confuse Ray|Def/SpD
728|Umbreon|Impish|Lax Incense|Faint Attack|Swagger|Psych Up|Screech|HP/Def
864|Umbreon|Impish|Brightpowder|Payback|Trump Card|Curse|Moonlight|Def/SpD
425|Ursaring|Brave|Focus Sash|Slash|Payback|Avalanche|Counter|HP/Atk
561|Ursaring|Adamant|Life Orb|Hammer Arm|Fire Punch|ThunderPunch|Ice Punch|HP/Atk
697|Ursaring|Adamant|Toxic Orb|Facade|Superpower|Crunch|Protect|HP/Atk
833|Ursaring|Adamant|Quick Claw|Return|Cross Chop|Earthquake|Aerial Ace|HP/Atk
452|Vaporeon|Modest|Brightpowder|Surf|Ice Beam|Acid Armor|Baton Pass|HP/SpA
588|Vaporeon|Modest|Damp Rock|Hydro Pump|Ice Beam|Acid Armor|Rain Dance|HP/SpA
724|Vaporeon|Modest|Leftovers|Muddy Water|Blizzard|Aqua Ring|Yawn|HP/SpA
860|Vaporeon|Modest|Expert Belt|Surf|Ice Beam|Shadow Ball|Signal Beam|HP/SpA
205|Venomoth|Timid|Black Sludge|Silver Wind|Psybeam|Sleep Powder|Attract|SpA/Spe
305|Venomoth|Modest|SilverPowder|Bug Buzz|Sludge Bomb|Psychic|Supersonic|SpA/Spe
42|Venonat|Relaxed|SilverPowder|Bug Bite|PoisonPowder|Psybeam|Supersonic|HP/SpA
351|Venusaur|Modest|White Herb|Leaf Storm|Sludge Bomb|Amnesia|Sleep Powder|SpA/SpD
487|Venusaur|Bold|Big Root|Giga Drain|Ingrain|Leech Seed|Sleep Powder|HP/Def/SpD
623|Venusaur|Adamant|Black Sludge|Seed Bomb|Earthquake|Outrage|Curse|Atk/SpD
759|Venusaur|Modest|Wise Glasses|Frenzy Plant|Sludge Bomb|Hyper Beam|Synthesis|HP/SpA
377|Vespiquen|Modest|Scope Lens|Silver Wind|Air Cutter|Ominous Wind|Swagger|Def/SpD
513|Vespiquen|Careful|Persim Berry|X-Scissor|Toxic|Heal Order|Destiny Bond|HP/Def/SpD
649|Vespiquen|Adamant|Muscle Band|X-Scissor|Aerial Ace|Pursuit|U-turn|HP/Atk
785|Vespiquen|Adamant|Shell Bell|Attack Order|Defend Order|Heal Order|Confuse Ray|HP/Atk
89|Vibrava|Modest|Aspear Berry|DragonBreath|Mud-Slap|Ominous Wind|Supersonic|SpA/Spe
385|Victreebel|Modest|Payapa Berry|Leaf Storm|Sludge Bomb|Sleep Powder|Gastro Acid|HP/SpA
521|Victreebel|Adamant|Black Sludge|Seed Bomb|Spit Up|Swallow|Stockpile|HP/Atk
657|Victreebel|Modest|Power Herb|Sludge Bomb|SolarBeam|Hyper Beam|Synthesis|HP/SpA
793|Victreebel|Modest|Focus Band|SolarBeam|Sludge Bomb|Wring Out|Sunny Day|HP/SpA
197|Vigoroth|Adamant|Focus Band|Slash|Pursuit|Encore|Counter|HP/Atk
297|Vigoroth|Adamant|Salac Berry|Crush Claw|Shadow Claw|Reversal|Endure|Atk/Spe
384|Vileplume|Modest|Big Root|Giga Drain|Sludge Bomb|Sleep Powder|Ingrain|Def/SpA
520|Vileplume|Bold|Black Sludge|Toxic|Grass Knot|Double Team|Attract|HP/Def/SpD
656|Vileplume|Adamant|Lum Berry|Seed Bomb|Drain Punch|Frustration|Swords Dance|Atk/SpD
792|Vileplume|Modest|Wise Glasses|Sludge Bomb|Energy Ball|Hyper Beam|Synthesis|HP/SpA
136|Volbeat|Jolly|Liechi Berry|U-turn|Quick Attack|Confuse Ray|Helping Hand|Atk/Spe
68|Voltorb|Modest|Petaya Berry|Shock Wave|Swift|Thunder Wave|Light Screen|SpA/Spe
28|Vulpix|Calm|Brightpowder|Ember|Swift|Will-O-Wisp|Confuse Ray|SpA/SpD
139|Wailmer|Modest|Sea Incense|Water Pulse|Icy Wind|Roar|Mist|SpA/Spe
428|Wailord|Modest|Sitrus Berry|Surf|Ice Beam|Attract|Double Team|HP/SpA
564|Wailord|Impish|Chesto Berry|Whirlpool|Toxic|Amnesia|Rest|HP/Def/SpD
700|Wailord|Adamant|Leftovers|Waterfall|Avalanche|Earthquake|Curse|HP/Atk
836|Wailord|Modest|Quick Claw|Hydro Pump|Blizzard|Hyper Beam|Fissure|HP/SpA
464|Walrein|Adamant|Chople Berry|Ice Fang|Aqua Tail|Swagger|Encore|HP/Atk
600|Walrein|Brave|Life Orb|Avalanche|Earthquake|Crunch|Curse|HP/Atk
736|Walrein|Bold|Lax Incense|Sheer Cold|Fissure|Rest|Sleep Talk|Def/SpD
872|Walrein|Modest|Leftovers|Surf|Ice Beam|Signal Beam|Hail|HP/SpA
153|Wartortle|Adamant|Focus Band|Aqua Jet|Bite|Rapid Spin|Yawn|HP/Atk
253|Wartortle|Serious|Shell Bell|Surf|Ice Beam|Brick Break|Fake Out|HP/SpA
440|Weavile|Adamant|Chople Berry|Night Slash|Ice Punch|Screech|Fake Out|Atk/Spe
576|Weavile|Jolly|Brightpowder|Night Slash|Attract|Double Team|Hail|Atk/Spe
712|Weavile|Adamant|Focus Sash|Night Slash|X-Scissor|Metal Claw|Counter|Atk/Spe
848|Weavile|Jolly|Razor Claw|Night Slash|Ice Punch|Aerial Ace|Brick Break|Atk/Spe
127|Weepinbell|Quiet|Scope Lens|Razor Leaf|Acid|Wrap|Sweet Scent|Atk/SpA
398|Weezing|Bold|Payapa Berry|Sludge Bomb|Dark Pulse|Shock Wave|Grudge|Def/SpA
534|Weezing|Adamant|Sitrus Berry|Double Hit|Payback|Toxic|Swagger|Atk/Def
670|Weezing|Sassy|Lax Incense|Sludge Bomb|Thunderbolt|Dark Pulse|Explosion|SpA/SpD
806|Weezing|Modest|Quick Claw|Sludge Bomb|Flamethrower|Shadow Ball|Destiny Bond|Def/SpA
375|Whiscash|Modest|Shell Bell|Surf|Earth Power|Icy Wind|Amnesia|HP/SpA
511|Whiscash|Adamant|Persim Berry|Aqua Tail|Earthquake|Rock Slide|Thrash|HP/Atk
647|Whiscash|Modest|Zoom Lens|Hydro Pump|Earth Power|Blizzard|Fissure|HP/SpA
783|Whiscash|Adamant|Muscle Band|Earthquake|Aqua Tail|Zen Headbutt|Stone Edge|HP/Atk
183|Wigglytuff|Adamant|Silk Scarf|Secret Power|Grass Knot|Wish|Sing|HP/Atk
283|Wigglytuff|Modest|Sitrus Berry|Hyper Voice|Shadow Ball|Sing|Dream Eater|HP/SpA
145|Wobbuffet|Jolly|Focus Band|Counter|Mirror Coat|Charm|Splash|Def/SpD/Spe
181|Wormadam|Adamant|Coba Berry|Razor Leaf|Bug Bite|Protect|Captivate|Atk/SpD
281|Wormadam|Modest|Coba Berry|Giga Drain|Signal Beam|Psychic|Attract|Def/SpA
234|Xatu|Jolly|Sharp Beak|Zen Headbutt|Pluck|Tailwind|Future Sight|Atk/Spe
334|Xatu|Modest|Colbur Berry|Psychic|Air Cutter|Ominous Wind|Confuse Ray|SpA/Spe
131|Yanma|Timid|Lax Incense|Silver Wind|Air Cutter|Double Team|Detect|SpA/Spe
446|Yanmega|Timid|Coba Berry|Signal Beam|Air Cutter|Detect|Double Team|SpA/Spe
582|Yanmega|Adamant|Muscle Band|Aerial Ace|U-turn|Night Slash|Steel Wing|Atk/Spe
718|Yanmega|Modest|Lum Berry|Silver Wind|AncientPower|Ominous Wind|Giga Drain|SpA/Spe
854|Yanmega|Modest|Wise Glasses|Bug Buzz|Air Slash|Psychic|Shadow Ball|SpA/Spe
221|Zangoose|Adamant|Persim Berry|Scratch|Pursuit|Detect|Leer|Atk/Spe
321|Zangoose|Adamant|Razor Claw|Crush Claw|Shadow Claw|Aerial Ace|Taunt|Atk/Spe
896|Zapdos|Serious|Yache Berry|Thunder|Drill Peck|Thunder Wave|Rain Dance|Atk/Spe
910|Zapdos|Timid|Focus Band|Thunderbolt|AncientPower|Ominous Wind|Light Screen|SpA/Spe
924|Zapdos|Jolly|King's Rock|Drill Peck|Twister|Steel Wing|U-turn|Atk/Spe
938|Zapdos|Modest|Brightpowder|Thunderbolt|Air Cutter|Heat Wave|Signal Beam|SpA/Spe 
